id;cod;tree_parent_cod;metatag;display;name_es;name_gl;name_en;name_ca
782;U241209;U241200;0;1;"Anticuerpos de tejidos";"Anticorpos de texidos";"Tissue antibodies"
783;U241210;U241200;0;1;"Vacunas";"Vacinas";"Vaccines"
784;U241299;U241200;0;1;"Otras";"Outras";"Other"
785;U241300;U240000;0;1;"Biología de insectos";"Bioloxía de insectos";"Insect biology"
786;U241301;U241300;0;1;"Entomología general";"Entomoloxía xeral";"General entomology"
787;U241302;U241300;0;1;"Desarrollo de los insectos";"Desenvolvemento dos insectos";"Insect development"
788;U241303;U241300;0;1;"Ecología de los insectos";"Ecoloxía dos insectos";"Insect ecology"
789;U241304;U241300;0;1;"Morfología de los insectos";"Morfoloxía dos insectos";"Insect morphology"
790;U241305;U241300;0;1;"Fisiología de los insectos";"Fisioloxía dos insectos";"Insect physiology"
791;U241306;U241300;0;1;"Taxonomía de los insectos";"Taxonomía dos insectos";"Insect taxonomy"
792;U241399;U241300;0;1;"Otras";"Outras";"Other"
793;U241400;U240000;0;1;"Microbiología";"Microbioloxía";"Microbiology"
794;U241401;U241400;0;1;"Antibióticos";"Antibióticos";"Antibiotics"
795;U241402;U241400;0;1;"Fisiología bacteriana";"Fisioloxía bacteriana";"Bacterial physiology"
796;U241403;U241400;0;1;"Metabolismo bacteriano";"Metabolismo bacteriano";"Bacterial metabolism"
797;U241404;U241400;0;1;"Bacteriología";"Bacterioloxía";"Bacteriology"
798;U241405;U241400;0;1;"Bacteriófagos";"Bacteriófagos";"Bacteriophage"
799;U241406;U241400;0;1;"Hongos";"Fungos";"Fungi"
800;U241407;U241400;0;1;"Metabolismo microbiano";"Metabolismo microbiano";"Microbial metabolism"
801;U241408;U241400;0;1;"Procesos microbianos";"Procesos microbianos";"Microbial processes"
802;U241409;U241400;0;1;"Mohos";"Mofos";"Molds"
803;U241410;U241400;0;1;"Micología";"Micoloxía";"Mycology"
804;U241490;U241400;0;1;"Microbiología: degradación de residuos vegetales";"Microbioloxía: degradación de residuos vexetais";"Microbiology: degradation of plant waste"
805;U241499;U241400;0;1;"Otras";"Outras";"Other"
806;U241500;U240000;0;1;"Biología molecular";"Bioloxía molecular";"Molecular biology"
807;U241501;U241500;0;1;"Biología molecular de microorganismos";"Bioloxía molecular de microorganismos";"Microorganism molecular biology"
808;U241502;U241500;0;1;"Biología molecular de plantas";"Bioloxía molecular de plantas";"Plant molecular biology"
809;U241599;U241500;0;1;"Otras";"Outras";"Other"
810;U241600;U240000;0;1;"Paleontología";"Paleontoloxía";"Palaeontology"
811;U241601;U241600;0;1;"Paleontología animal";"Paleontoloxía animal";"Animal palaeontology"
812;U241602;U241600;0;1;"Paleontología de los invertebrados";"Paleontoloxía dos invertebrados";"Invertebrate palaeontology"
813;U241603;U241600;0;1;"Palinología";"Palinoloxía";"Palinology"
814;U241604;U241600;0;1;"Paleontología de las plantas";"Paleontoloxía das plantas";"Plant palaeontology"
815;U241605;U241600;0;1;"Paleontología de los vertebrados";"Paleontoloxía dos vertebrados";"Vertebrate palaeontology"
816;U241699;U241600;0;1;"Otras";"Outras";"Other"
817;U241700;U240000;0;1;"Biología vegetal";"Bioloxía vexetal";"Plant biology"
818;U241701;U241700;0;1;"Briología";"Brioloxía";"Bryology"
819;U241702;U241700;0;1;"Dendrología";"Dendroloxía";"Dendrology"
820;U241703;U241700;0;1;"Botánica general";"Botánica xeral";"General botany"
821;U241704;U241700;0;1;"Limnología";"Limnoloxía";"Limnology"
822;U241705;U241700;0;1;"Biología marina";"Bioloxía mariña";"Marine biology"
823;U241706;U241700;0;1;"Micología";"Micoloxía";"Mycology"
824;U241707;U241700;0;1;"Algología";"Algoloxía";"Phycology"
825;U241708;U241700;0;1;"Fitobiología";"Fitobioloxía";"Phytobiology"
826;U241709;U241700;0;1;"Fitopatología";"Fitopatoloxía";"Phytopathology"
827;U241710;U241700;0;1;"Paleobotánica";"Paleobotánica";"Palaeobotany"
828;U241711;U241700;0;1;"Anatomía vegetal";"Anatomía vexetal";"Plant anatomy"
829;U241712;U241700;0;1;"Citología vegetal";"Citoloxía vexetal";"Plant cytology"
830;U241713;U241700;0;1;"Ecología vegetal";"Ecoloxía vexetal";"Plant ecology"
831;U241714;U241700;0;1;"Genética vegetal";"Xenética vexetal";"Plant genetics"
832;U241715;U241700;0;1;"Desarrollo vegetal";"Desenvolvemento vexetal";"Plant growth"
833;U241716;U241700;0;1;"Histología vegetal";"Histoloxía vexetal";"Plant histology"
834;U241717;U241700;0;1;"Nutrición vegetal";"Nutrición vexetal";"Plant nutrition"
835;U241718;U241700;0;1;"Parasitología vegetal";"Parasitoloxía vexetal";"Plant parasitology"
836;U241719;U241700;0;1;"Fisiología vegetal";"Fisioloxía vexetal";"Plant physiology"
837;U241720;U241700;0;1;"Taxonomía vegetal";"Taxonomía vexetal";"Plant taxonomy"
838;U241721;U241700;0;1;"Pteridología";"Pteridoloxía";"Pteridology"
839;U241791;U241700;0;1;"Fijación biológica del nitrógeno";"Fixación biolóxica do nitróxeno";"Biological nitrogen fixation"
840;U241799;U241700;0;1;"Otras";"Outras";"Other"
841;U241800;U240000;0;1;"Radiobiología";"Radiobioloxía";"Radiobiology"
842;U241900;U240000;0;1;"Simbiosis";"Simbiose";"Symbiosis"
843;U242000;U240000;0;1;"Virología";"Viroloxía";"Virology"
844;U242001;U242000;0;1;"Arbovirus";"Arbovirus";"Arbor viruses"
845;U242002;U242000;0;1;"Bacteriófagos";"Bacteriófagos";"Bacteriophages"
846;U242003;U242000;0;1;"Virus dermatrópicos";"Virus dermatrópicos";"Dermatropic viruses"
847;U242004;U242000;0;1;"Enterovirus";"Enterovirus";"Enteric viruses"
848;U242005;U242000;0;1;"Virus neurotrópicos";"Virus neurotrópicos";"Neurotropic viruses"
849;U242006;U242000;0;1;"Virus pantrópicos";"Virus pantrópicos";"Pantropic viruses"
850;U242007;U242000;0;1;"Poxvirus";"Poxvirus";"Pox viruses"
851;U242008;U242000;0;1;"Virus respiratorios";"Virus respiratorios";"Respiratory viruses"
852;U242009;U242000;0;1;"Virus viscerotrópicos";"Virus viscerotrópicos";"Viscerotropic viruses"
853;U242091;U242000;0;1;"Virología animal";"Viroloxía animal";"Animal virology"
854;U242099;U242000;0;1;"Otras";"Outras";"Other"
855;U249000;U240000;0;1;"Neurociencias";"Neurociencias";"Neurosciences"
856;U249001;U249000;0;1;"Neurofisiología";"Neurofisioloxía";"Neurophysiology"
857;U249002;U249000;0;1;"Neuroquímica";"Neuroquímica";"Neurochemistry"
858;U249099;U249000;0;1;"Otras";"Outras";"Other"
859;U249900;U240000;0;1;"Otras especialidades biológicas";"Outras especialidades biolóxicas";"Other biological specialities"
860;U250000;UNESCO;0;1;"Ciencias de la tierra y del espacio";"Ciencias da tierra e do espazo";"Earth and space sciences"
861;U250100;U250000;0;1;"Ciencias de la atmósfera";"Ciencias da atmósfera";"Atmospheric sciences"
862;U250101;U250100;0;1;"Aeronomía";"Aeronomía";"Aeronomy"
863;U250102;U250100;0;1;"Resplandor celeste";"Resplandor celeste";"Airglow"
864;U250103;U250100;0;1;"Interacción mar-aire";"Interacción mar-aire";"Air-sea interaction"
865;U250104;U250100;0;1;"Acústica atmosférica";"Acústica atmosférica";"Atmospheric acoustics"
866;U250105;U250100;0;1;"Química atmosférica";"Química atmosférica";"Atmospheric chemistry"
867;U250106;U250100;0;1;"Dinámica atmosférica";"Dinámica atmosférica";"Atmospheric dynamics"
868;U250107;U250100;0;1;"Electricidad atmosférica";"Electricidade atmosférica";"Atmospheric electricity"
869;U250108;U250100;0;1;"Óptica atmosférica";"Óptica atmosférica";"Atmospheric optics"
870;U250109;U250100;0;1;"Radiactividad atmosférica";"Radiactividade atmosférica";"Atmospheric radioactivity"
871;U250110;U250100;0;1;"Estructura atmosférica";"Estrutura atmosférica";"Atmospheric structure"
872;U250111;U250100;0;1;"Termodinámica atmosférica";"Termodinámica atmosférica";"Atmospheric thermodynamics"
873;U250112;U250100;0;1;"Turbulencia atmosférica";"Turbulencia atmosférica";"Atmospheric turbulence"
874;U250113;U250100;0;1;"Auroras";"Auroras";"Aurora"
875;U250114;U250100;0;1;"Física de las nubes";"Física das nubes";"Cloud physics"
876;U250115;U250100;0;1;"Rayos cósmicos";"Raios cósmicos";"Cosmic rays"
877;U250116;U250100;0;1;"Difusión";"Difusión";"Diffusion"
878;U250117;U250100;0;1;"Pulsaciones geomagnéticas";"Pulsacións xeomagnéticas";"Geomagnetic pulsations"
879;U250118;U250100;0;1;"Ionosfera";"Ionosfera";"Ionosphere"
880;U250119;U250100;0;1;"Partículas magnetosféricas";"Partículas magnetosféricas";"Magnetospheric particles"
881;U250120;U250100;0;1;"Ondas magnetosféricas";"Ondas magnetosféricas";"Magnetospheric waves"
882;U250121;U250100;0;1;"Simulación numérica";"Simulación numérica";"Numerical modelling"
883;U250122;U250100;0;1;"Física de las precipitaciones";"Física das precipitacións";"Precipitation physics"
884;U250123;U250100;0;1;"Transferencia radiactiva";"Transferencia radiactiva";"Radioactive transfer"
885;U250124;U250100;0;1;"Viento solar";"Vento solar";"Solar wind"
886;U250199;U250100;0;1;"Otras";"Outras";"Other"
887;U250200;U250000;0;1;"Climatología";"Climatoloxía";"Climatology"
888;U250201;U250200;0;1;"Climatología analítica";"Climatoloxía analítica";"Analytical climatology"
889;U250202;U250200;0;1;"Climatología aplicada";"Climatoloxía aplicada";"Applied climatology"
890;U250203;U250200;0;1;"Bioblimatología";"Bioblimatoloxía";"Bioclimatology"
891;U250204;U250200;0;1;"Microclimatología";"Microclimatoloxía";"Microlimatology"
892;U250205;U250200;0;1;"Paleoclimatología";"Paleoclimatoloxía";"Palaeoclimatology"
893;U250206;U250200;0;1;"Climatología física";"Climatoloxía física";"Physical climatology"
894;U250207;U250200;0;1;"Climatología regional";"Climatoloxía rexional";"Regional climatology"
895;U250299;U250200;0;1;"Otras";"Outras";"Other"
896;U250300;U250000;0;1;"Geoquímica";"Xeoquímica";"Geochemistry"
897;U250301;U250300;0;1;"Cosmoquímica";"Cosmoquímica";"Cosmochemistry"
898;U250302;U250300;0;1;"Petrología experimental";"Petroloxía experimental";"Experimental petrology"
899;U250303;U250300;0;1;"Geoquímica exploratoria";"Xeoquímica exploratoria";"Exploration geochemistry"
900;U250304;U250300;0;1;"Geocronología y radioisótopos";"Xeocronoloxía e radioisótopos";"Geochronology and radio isotopes"
901;U250305;U250300;0;1;"Geoquímica de las altas temperaturas";"Xeoquímica das altas temperaturas";"High temperature geochemistry"
902;U250306;U250300;0;1;"Geoquímica de las bajas temperaturas";"Xeoquímica das baixas temperaturas";"Low temperature geochemistry"
903;U250307;U250300;0;1;"Geoquímica orgánica";"Xeoquímica orgánica";"Organic geochemistry"
904;U250308;U250300;0;1;"Isótopos estables";"Isótopos estables";"Stable isotopes"
905;U250309;U250300;0;1;"Distribución de elementos traza";"Distribución de elementos traza";"Trace elements distribution"
906;U250399;U250300;0;1;"Otras";"Outras";"Other"
907;U250400;U250000;0;1;"Geodesia";"Xeodesia";"Geodesy"
908;U250401;U250400;0;1;"Astronomía geodésica";"Astronomía xeodésica";"Geodetic astronomy"
909;U250402;U250400;0;1;"Cartografía geodésica";"Cartografía xeodésica";"Geodetic cartography"
910;U250403;U250400;0;1;"Navegación geodésica";"Navegación xeodésica";"Geodetic navigation"
911;U250404;U250400;0;1;"Fotogrametría geodésica";"Fotogrametría xeodésica";"Geodetic photogrammetry"
912;U250405;U250400;0;1;"Levantamiento geodésico";"Levantamento xeodésico";"Geodetic surveying"
913;U250406;U250400;0;1;"Geodesia física";"Xeodesia física";"Physical geodesy"
914;U250407;U250400;0;1;"Geodesia por satélites";"Xeodesia por satélites";"Satellite geodesy"
915;U250408;U250400;0;1;"Geodesia teórica";"Xeodesia teórica";"Theoretical geodesy"
916;U250499;U250400;0;1;"Otras";"Outras";"Other"
917;U250500;U250000;0;1;"Geografía";"Xeografía";"Geography"
918;U250501;U250500;0;1;"Biogeografía";"Bioxeografía";"Biogeography"
919;U250502;U250500;0;1;"Cartografía geográfica";"Cartografía xeográfica";"Geographical cartography"
920;U250503;U250500;0;1;"Geografía de los recursos naturales";"Xeografía dos recursos naturais";"Geography of natural resources"
921;U250504;U250500;0;1;"Utilización del terrero";"Utilización do terrero";"Land utilization"
922;U250505;U250500;0;1;"Teoría de la localización";"Teoría da localización";"Location geography"
923;U250506;U250500;0;1;"Geografía médica";"Xeografía médica";"Medical geography"
924;U250507;U250500;0;1;"Geografía física";"Xeografía física";"Physical geography"
925;U250508;U250500;0;1;"Geografía topográfica";"Xeografía topográfica";"Topographical geography"
926;U250599;U250500;0;1;"Otras";"Outras";"Other"
927;U250600;U250000;0;1;"Geología";"Xeoloxía";"Geology"
928;U250601;U250600;0;1;"Geología regional";"Xeoloxía rexional";"Areal geology"
929;U250602;U250600;0;1;"Geología del carbón";"Xeoloxía do carbón";"Coal geology"
930;U250603;U250600;0;1;"Geología aplicada a la ingeniería";"Xeoloxía aplicada á enxeñaría";"Engineering geology"
931;U250604;U250600;0;1;"Geología ambiental";"Xeoloxía ambiental";"Environmental geology"
932;U250605;U250600;0;1;"Hidrogeología";"Hidroxeoloxía";"Geohydrology"
933;U250606;U250600;0;1;"Campañas geológicas";"Campañas xeolóxicas";"Geological surveys"
934;U250607;U250600;0;1;"Geomorfología";"Xeomorfoloxía";"Geomorphology"
935;U250608;U250600;0;1;"Energía y procesos geotérmicos";"Enerxía e procesos xeotérmicos";"Geothermal processes and energy"
936;U250609;U250600;0;1;"Geología glacial";"Xeoloxía glacial";"Glacial geology"
937;U250610;U250600;0;1;"Yacimientos minerales";"Xacementos minerais";"Mineral deposits"
938;U250611;U250600;0;1;"Mineralogía";"Mineraloxía";"Mineralogy"
939;U250612;U250600;0;1;"Geología del petróleo";"Xeoloxía do petróleo";"Petroleum geology"
940;U250613;U250600;0;1;"Petrología ígnea y metamórfica";"Petroloxía ígnea e metamórfica";"Petrology;igneous and metamorphic"
941;U250614;U250600;0;1;"Petrología sedimentaria";"Petroloxía sedimentaria";"Petrology;sedimentary"
942;U250615;U250600;0;1;"Fotogeología";"Fotoxeoloxía";"Photogeology"
943;U250616;U250600;0;1;"Teledetección";"Teledetección";"Remote sensing"
944;U250617;U250600;0;1;"Mecánica de rocas";"Mecánica de rocas";"Rock mechanisms"
945;U250618;U250600;0;1;"Sedimentología";"Sedimentoloxía";"Sedimentology"
946;U250619;U250600;0;1;"Estratigrafía";"Estratigrafía";"Stratigraphy"
947;U250620;U250600;0;1;"Geología estructural";"Xeoloxía estrutural";"Structural geology"
948;U250621;U250600;0;1;"Vulcanología";"Vulcanoloxía";"Volcanology"
949;U250622;U250600;0;1;"Análisis de diagrafías";"Análise de diagrafías";"Well log analysis"
950;U250699;U250600;0;1;"Otras";"Outras";"Other"
951;U250700;U250000;0;1;"Geofísica";"Xeofísica";"Geophysics"
952;U250701;U250700;0;1;"Geomagnetismo y prospección magnética";"Xeomagnetismo e prospección magnética";"Geomagnetism and magnetic exploration"
953;U250702;U250700;0;1;"Gravedad";"Gravidade";"Gravity"
954;U250703;U250700;0;1;"Flujo de calor";"Fluxo de calor";"Heat flow"
955;U250704;U250700;0;1;"Paleomagnetismo";"Paleomagnetismo";"Palaeomagnetism"
956;U250705;U250700;0;1;"Sismología y prospección sísmica";"Sismoloxía e prospección sísmica";"Seismology and seismic exploration"
957;U250706;U250700;0;1;"Geofísica de la masa sólida terrestre";"Xeofísica da masa sólida terrestre";"Solid-earth geophysics"
958;U250707;U250700;0;1;"Tectónica";"Tectónica";"Tectonics"
959;U250799;U250700;0;1;"Otras";"Outras";"Other"
960;U250800;U250000;0;1;"Hidrología";"Hidroloxía";"Hydrology"
961;U250801;U250800;0;1;"Erosión";"Erosión";"Erosion"
962;U250802;U250800;0;1;"Evaporación";"Evaporación";"Evaporation"
963;U250803;U250800;0;1;"Glaciología";"Glacioloxía";"Glaciology"
964;U250804;U250800;0;1;"Aguas subterráneas";"Augas subterráneas";"Ground water"
965;U250805;U250800;0;1;"Hidrobiología";"Hidrobioloxía";"Hydrobiology"
966;U250806;U250800;0;1;"Hidrografía";"Hidrografía";"Hydrography"
967;U250807;U250800;0;1;"Hielo";"Xeo";"Ice"
968;U250808;U250800;0;1;"Limnología";"Limnoloxía";"Limnology"
969;U250809;U250800;0;1;"Suelo helado";"Solo xeado";"Permafrost"
970;U250810;U250800;0;1;"Precipitación";"Precipitación";"Precipitation"
971;U250811;U250800;0;1;"Calidad de las aguas";"Calidade das augas";"Quality of water"
972;U250812;U250800;0;1;"Nieve";"Neve";"Snow"
973;U250813;U250800;0;1;"Humedad del suelo";"Humidade do solo";"Soil moisture"
974;U250814;U250800;0;1;"Aguas superficiales";"Augas superficiais";"Surface waters"
975;U250815;U250800;0;1;"Transpiración";"Transpiración";"Transpiration"
976;U250899;U250800;0;1;"Otras";"Outras";"Other"
977;U250900;U250000;0;1;"Meteorología";"Meteoroloxía";"Meteorology"
978;U250901;U250900;0;1;"Meteorología agrícola";"Meteoroloxía agrícola";"Agricultural meteorology"
979;U250902;U250900;0;1;"Contaminación atmosférica";"Contaminación atmosférica";"Air polution"
980;U250903;U250900;0;1;"Previsión meteorológica a largo plazo";"Previsión meteorolóxica a largo prazo";"Extended weather forecasting"
981;U250904;U250900;0;1;"Hidrometeorología";"Hidrometeoroloxía";"Hydrometeorology"
982;U250905;U250900;0;1;"Meteorología industrial";"Meteoroloxía industrial";"Industrial meteorology"
983;U250906;U250900;0;1;"Meteorología marina";"Meteoroloxía mariña";"Marine meteorology"
984;U250907;U250900;0;1;"Mesometeorología";"Mesometeoroloxía";"Mesometeorology"
985;U250908;U250900;0;1;"Micrometeorología";"Micrometeoroloxía";"Micrometeorology"
